COUNTRY,Country,ISC11A,ISCED-A 2011,SEX,Gender,AGE,Age,PIAAC_CATEGORY,Category,INDICATOR,Indicator,MEASURE,Measure,YEAR,Reference year,Value,Flag Codes,Flags
BEL,Belgium,T,All levels of education,F,Women,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
BEL,Belgium,T,All levels of education,M,Men,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
BEL,Belgium,T,All levels of education,T,Total,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
BEL,Belgium,T,All levels of education,F,Women,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
BEL,Belgium,T,All levels of education,M,Men,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L0T2,Below upper secondary education,T,Total,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L0T2,Below upper secondary education,F,Women,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L0T2,Below upper secondary education,M,Men,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L0T2,Below upper secondary education,T,Total,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,5.5995,,
CZE,Czech Republic,L0T2,Below upper secondary education,F,Women,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.825,,
CZE,Czech Republic,L0T2,Below upper secondary education,M,Men,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,8.6884,,
CZE,Czech Republic,L0T2,Below upper secondary education,T,Total,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L0T2,Below upper secondary education,F,Women,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L0T2,Below upper secondary education,M,Men,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L0T2,Below upper secondary education,T,Total,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L0T2,Below upper secondary education,F,Women,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L0T2,Below upper secondary education,M,Men,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L0T2,Below upper secondary education,T,Total,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L0T2,Below upper secondary education,F,Women,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L0T2,Below upper secondary education,M,Men,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L0T2,Below upper secondary education,T,Total,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L0T2,Below upper secondary education,F,Women,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L0T2,Below upper secondary education,M,Men,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.1863,,
CZE,Czech Republic,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,1.8722,,
CZE,Czech Republic,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.406,,
CZE,Czech Republic,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.879,,
CZE,Czech Republic,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.9875,,
CZE,Czech Republic,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.7827,,
CZE,Czech Republic,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.2554,,
CZE,Czech Republic,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.0059,,
CZE,Czech Republic,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.4418,,
CZE,Czech Republic,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L5T8,Tertiary education,T,Total,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,1.2474,,
CZE,Czech Republic,L5T8,Tertiary education,F,Women,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,1.0728,,
CZE,Czech Republic,L5T8,Tertiary education,M,Men,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,1.4067,,
CZE,Czech Republic,L5T8,Tertiary education,T,Total,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,1.0728,,
CZE,Czech Republic,L5T8,Tertiary education,F,Women,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,0.6948,,
CZE,Czech Republic,L5T8,Tertiary education,M,Men,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,1.5686,,
CZE,Czech Republic,L5T8,Tertiary education,T,Total,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,1.3381,,
CZE,Czech Republic,L5T8,Tertiary education,F,Women,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,1.0201,,
CZE,Czech Republic,L5T8,Tertiary education,M,Men,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,1.6341,,
CZE,Czech Republic,L5T8,Tertiary education,T,Total,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L5T8,Tertiary education,F,Women,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L5T8,Tertiary education,M,Men,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L5T8,Tertiary education,T,Total,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L5T8,Tertiary education,F,Women,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L5T8,Tertiary education,M,Men,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L5T8,Tertiary education,T,Total,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L5T8,Tertiary education,F,Women,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,L5T8,Tertiary education,M,Men,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,T,All levels of education,T,Total,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,1.8779,,
CZE,Czech Republic,T,All levels of education,F,Women,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,1.583,,
CZE,Czech Republic,T,All levels of education,M,Men,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.0998,,
CZE,Czech Republic,T,All levels of education,T,Total,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.5359,,
CZE,Czech Republic,T,All levels of education,F,Women,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.2994,,
CZE,Czech Republic,T,All levels of education,M,Men,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.7706,,
CZE,Czech Republic,T,All levels of education,T,Total,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,1.9399,,
CZE,Czech Republic,T,All levels of education,F,Women,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,1.6518,,
CZE,Czech Republic,T,All levels of education,M,Men,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.1701,,
CZE,Czech Republic,T,All levels of education,T,Total,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,T,All levels of education,F,Women,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,T,All levels of education,M,Men,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,T,All levels of education,T,Total,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,T,All levels of education,F,Women,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,T,All levels of education,M,Men,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,T,All levels of education,T,Total,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,T,All levels of education,F,Women,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
CZE,Czech Republic,T,All levels of education,M,Men,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
DNK,Denmark,L0T2,Below upper secondary education,T,Total,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,9.3293,,
DNK,Denmark,L0T2,Below upper secondary education,F,Women,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,6.7643,,
DNK,Denmark,L0T2,Below upper secondary education,M,Men,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,10.1185,,
DNK,Denmark,L0T2,Below upper secondary education,T,Total,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,17.8611,,
DNK,Denmark,L0T2,Below upper secondary education,F,Women,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,30.6751,,
DNK,Denmark,L0T2,Below upper secondary education,M,Men,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,11.1893,,
DNK,Denmark,L0T2,Below upper secondary education,T,Total,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,15.5438,,
